time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
17-12-2020_11:04:25;329,0;321,0;337,0;1027,0;1012,0;1041,0;121,0;-284,0;468,0;372,0;135,0;588,0;16757,0;16371,0;17251,0;-6,0;-293,0;233,0;451,0;288,0;597,0;16476,0;16234,0;16744,0
17-12-2020_11:04:30;328,0;325,0;334,0;1026,0;1016,0;1039,0;115,0;-267,0;469,0;373,0;151,0;611,0;16755,0;16242,0;17278,0;-12,0;-250,0;240,0;452,0;303,0;590,0;16479,0;16175,0;16839,0
17-12-2020_11:04:35;328,0;322,0;336,0;1025,0;1012,0;1040,0;126,0;-216,0;468,0;374,0;126,0;626,0;16751,0;16332,0;17217,0;-9,0;-311,0;259,0;450,0;287,0;624,0;16475,0;16228,0;16778,0
17-12-2020_11:04:40;328,0;324,0;334,0;1024,0;1011,0;1036,0;118,0;-276,0;451,0;371,0;95,0;622,0;16753,0;16352,0;17241,0;-10,0;-308,0;249,0;449,0;308,0;615,0;16475,0;16204,0;16759,0
17-12-2020_11:04:45;328,0;324,0;336,0;1023,0;1011,0;1037,0;122,0;-264,0;470,0;377,0;129,0;627,0;16756,0;16362,0;17282,0;-9,0;-338,0;251,0;449,0;307,0;617,0;16479,0;16201,0;16772,0
17-12-2020_11:04:50;328,0;322,0;336,0;1023,0;1012,0;1037,0;119,0;-219,0;455,0;374,0;129,0;622,0;16752,0;16293,0;17305,0;-7,0;-313,0;282,0;449,0;313,0;618,0;16478,0;16219,0;16781,0
17-12-2020_11:04:55;328,0;323,0;332,0;1024,0;1010,0;1038,0;116,0;-304,0;473,0;376,0;118,0;620,0;16752,0;16282,0;17282,0;-11,0;-279,0;237,0;451,0;292,0;595,0;16476,0;16187,0;16779,0
17-12-2020_11:05:00;328,0;323,0;334,0;1023,0;1009,0;1034,0;116,0;-273,0;457,0;375,0;118,0;600,0;16756,0;16366,0;17173,0;-8,0;-277,0;247,0;450,0;296,0;579,0;16480,0;16167,0;16824,0
17-12-2020_11:05:05;328,0;319,0;339,0;1016,0;870,0;1091,0;118,0;-317,0;444,0;372,0;95,0;611,0;16756,0;16319,0;17185,0;-10,0;-290,0;235,0;451,0;283,0;613,0;16478,0;16169,0;16759,0
17-12-2020_11:05:10;337,0;103,0;554,0;1126,0;-9696,0;14637,0;119,0;-725,0;645,0;376,0;-4084,0;4605,0;16757,0;15251,0;18370,0;-15,0;-923,0;513,0;451,0;-3874,0;4754,0;16484,0;15555,0;17768,0
17-12-2020_11:05:15;339,0;323,0;355,0;1037,0;-269,0;2945,0;114,0;-258,0;444,0;374,0;-11,0;894,0;16748,0;16347,0;17258,0;-9,0;-276,0;249,0;450,0;112,0;876,0;16475,0;16184,0;16760,0
17-12-2020_11:05:20;339,0;330,0;348,0;1081,0;570,0;1548,0;120,0;-256,0;449,0;375,0;150,0;609,0;16757,0;16324,0;17197,0;-12,0;-297,0;271,0;451,0;259,0;666,0;16473,0;16180,0;16759,0
17-12-2020_11:05:25;339,0;333,0;351,0;1033,0;636,0;1225,0;118,0;-306,0;442,0;373,0;152,0;614,0;16756,0;16230,0;17229,0;-12,0;-295,0;226,0;450,0;298,0;600,0;16473,0;16160,0;16805,0
17-12-2020_11:05:30;339,0;331,0;347,0;1054,0;1041,0;1067,0;120,0;-234,0;436,0;374,0;145,0;580,0;16755,0;16301,0;17284,0;-9,0;-283,0;226,0;451,0;304,0;604,0;16473,0;16182,0;16768,0
17-12-2020_11:05:35;339,0;334,0;346,0;1054,0;1042,0;1065,0;118,0;-208,0;430,0;374,0;87,0;606,0;16753,0;16366,0;17241,0;-9,0;-294,0;264,0;450,0;306,0;602,0;16471,0;16174,0;16747,0
17-12-2020_11:05:40;339,0;334,0;345,0;1056,0;1044,0;1067,0;118,0;-243,0;428,0;374,0;120,0;583,0;16757,0;16365,0;17262,0;-10,0;-299,0;233,0;451,0;312,0;597,0;16475,0;16213,0;16802,0
17-12-2020_11:05:45;338,0;325,0;349,0;1057,0;1040,0;1070,0;117,0;-262,0;436,0;374,0;125,0;599,0;16754,0;16333,0;17224,0;-10,0;-298,0;225,0;448,0;273,0;575,0;16474,0;16177,0;16777,0
17-12-2020_11:05:50;338,0;333,0;343,0;1056,0;1047,0;1070,0;117,0;-299,0;473,0;370,0;87,0;654,0;16756,0;16251,0;17310,0;-12,0;-290,0;240,0;450,0;295,0;572,0;16472,0;16209,0;16797,0
17-12-2020_11:05:55;338,0;333,0;344,0;1057,0;1043,0;1072,0;118,0;-268,0;428,0;374,0;117,0;598,0;16759,0;16293,0;17266,0;-12,0;-287,0;228,0;451,0;303,0;601,0;16478,0;16227,0;16780,0
17-12-2020_11:06:00;338,0;334,0;344,0;1056,0;1045,0;1070,0;117,0;-201,0;447,0;374,0;131,0;617,0;16760,0;16272,0;17323,0;-16,0;-312,0;233,0;450,0;319,0;618,0;16475,0;16167,0;16803,0
17-12-2020_11:06:05;338,0;331,0;345,0;1055,0;1043,0;1070,0;113,0;-228,0;465,0;373,0;150,0;628,0;16757,0;16270,0;17198,0;-7,0;-297,0;239,0;448,0;289,0;617,0;16476,0;16194,0;16788,0
17-12-2020_11:06:10;338,0;324,0;355,0;1054,0;1031,0;1071,0;116,0;-337,0;466,0;374,0;159,0;606,0;16755,0;16350,0;17274,0;-9,0;-296,0;236,0;449,0;306,0;614,0;16473,0;16150,0;16776,0
17-12-2020_11:06:15;337,0;333,0;342,0;1053,0;1043,0;1065,0;113,0;-262,0;446,0;374,0;145,0;585,0;16754,0;16369,0;17252,0;-11,0;-272,0;248,0;451,0;297,0;600,0;16474,0;16215,0;16804,0
17-12-2020_11:06:20;337,0;332,0;344,0;1053,0;1042,0;1065,0;117,0;-264,0;444,0;373,0;151,0;572,0;16753,0;16310,0;17228,0;-8,0;-265,0;233,0;451,0;308,0;586,0;16478,0;16172,0;16762,0
17-12-2020_11:06:25;337,0;333,0;342,0;1052,0;1036,0;1068,0;117,0;-260,0;460,0;372,0;162,0;602,0;16758,0;16271,0;17335,0;-8,0;-277,0;254,0;451,0;307,0;589,0;16475,0;16197,0;16757,0
17-12-2020_11:06:30;337,0;331,0;347,0;1051,0;1040,0;1063,0;114,0;-213,0;441,0;374,0;144,0;624,0;16755,0;16390,0;17263,0;-8,0;-308,0;249,0;453,0;292,0;588,0;16478,0;16204,0;16799,0
17-12-2020_11:06:35;337,0;333,0;343,0;1051,0;1040,0;1064,0;120,0;-287,0;483,0;375,0;125,0;585,0;16757,0;16297,0;17229,0;-7,0;-300,0;219,0;452,0;291,0;601,0;16476,0;16215,0;16815,0
17-12-2020_11:06:40;337,0;333,0;342,0;1050,0;1039,0;1063,0;119,0;-266,0;443,0;370,0;165,0;572,0;16755,0;16262,0;17282,0;-4,0;-260,0;253,0;454,0;315,0;628,0;16478,0;16206,0;16777,0
17-12-2020_11:06:45;337,0;330,0;343,0;1050,0;1038,0;1064,0;117,0;-251,0;442,0;373,0;102,0;576,0;16757,0;16321,0;17307,0;-5,0;-262,0;288,0;453,0;291,0;621,0;16476,0;16198,0;16776,0
17-12-2020_11:06:50;337,0;330,0;345,0;1049,0;1038,0;1064,0;117,0;-259,0;489,0;372,0;120,0;602,0;16757,0;16358,0;17245,0;-10,0;-310,0;269,0;451,0;299,0;591,0;16474,0;16183,0;16774,0
17-12-2020_11:06:55;337,0;330,0;343,0;1048,0;1034,0;1060,0;111,0;-270,0;445,0;374,0;150,0;605,0;16756,0;16410,0;17271,0;-11,0;-260,0;248,0;449,0;299,0;586,0;16473,0;16195,0;16731,0
17-12-2020_11:07:00;337,0;334,0;342,0;1047,0;1035,0;1058,0;116,0;-231,0;470,0;374,0;108,0;611,0;16758,0;16298,0;17244,0;-9,0;-274,0;247,0;449,0;305,0;590,0;16474,0;16198,0;16832,0
17-12-2020_11:07:05;337,0;327,0;346,0;1048,0;1037,0;1063,0;113,0;-298,0;462,0;373,0;121,0;649,0;16760,0;16339,0;17295,0;-4,0;-301,0;261,0;450,0;305,0;625,0;16470,0;16182,0;16757,0
17-12-2020_11:07:10;337,0;323,0;350,0;1047,0;1033,0;1064,0;116,0;-250,0;452,0;371,0;118,0;635,0;16758,0;16302,0;17278,0;-9,0;-296,0;260,0;450,0;297,0;610,0;16476,0;16203,0;16831,0
17-12-2020_11:07:15;336,0;332,0;342,0;1047,0;1037,0;1059,0;119,0;-217,0;435,0;371,0;128,0;616,0;16755,0;16314,0;17254,0;-9,0;-303,0;256,0;449,0;318,0;600,0;16465,0;16223,0;16739,0
17-12-2020_11:07:20;336,0;330,0;345,0;1047,0;1034,0;1063,0;114,0;-283,0;453,0;373,0;81,0;655,0;16755,0;16359,0;17209,0;-4,0;-301,0;262,0;452,0;300,0;604,0;16476,0;16187,0;16768,0
17-12-2020_11:07:25;337,0;331,0;343,0;1046,0;1035,0;1060,0;112,0;-226,0;457,0;375,0;141,0;597,0;16757,0;16308,0;17214,0;-9,0;-318,0;257,0;451,0;317,0;593,0;16470,0;16172,0;16767,0
17-12-2020_11:07:30;336,0;331,0;342,0;1045,0;1029,0;1060,0;119,0;-224,0;450,0;373,0;162,0;590,0;16757,0;16363,0;17224,0;-11,0;-301,0;233,0;452,0;328,0;604,0;16473,0;16180,0;16808,0
17-12-2020_11:07:35;337,0;331,0;342,0;1046,0;1032,0;1059,0;117,0;-279,0;471,0;368,0;114,0;619,0;16755,0;16367,0;17283,0;-8,0;-261,0;245,0;449,0;311,0;609,0;16475,0;16167,0;16764,0
17-12-2020_11:07:40;337,0;331,0;344,0;1046,0;1031,0;1059,0;115,0;-242,0;441,0;373,0;164,0;604,0;16757,0;16317,0;17234,0;-9,0;-284,0;244,0;449,0;297,0;605,0;16472,0;16232,0;16796,0
17-12-2020_11:07:45;336,0;331,0;342,0;1044,0;1027,0;1058,0;114,0;-213,0;461,0;373,0;141,0;597,0;16758,0;16387,0;17193,0;-9,0;-282,0;226,0;448,0;275,0;588,0;16472,0;16181,0;16825,0
17-12-2020_11:07:50;336,0;323,0;348,0;1044,0;1029,0;1061,0;118,0;-244,0;447,0;373,0;138,0;584,0;16761,0;16298,0;17302,0;-9,0;-280,0;230,0;452,0;307,0;603,0;16473,0;16164,0;16737,0
17-12-2020_11:07:55;336,0;328,0;343,0;1044,0;1031,0;1056,0;115,0;-211,0;439,0;373,0;108,0;607,0;16752,0;16352,0;17282,0;-9,0;-285,0;221,0;451,0;287,0;593,0;16475,0;16186,0;16759,0
17-12-2020_11:08:00;336,0;329,0;345,0;1043,0;1029,0;1056,0;117,0;-219,0;463,0;372,0;113,0;580,0;16760,0;16331,0;17224,0;-7,0;-269,0;257,0;450,0;288,0;580,0;16475,0;16158,0;16771,0
17-12-2020_11:08:05;340,0;129,0;670,0;1697,0;-25719,0;25721,0;112,0;-474,0;613,0;369,0;-3409,0;2346,0;16756,0;15293,0;17983,0;-7,0;-862,0;568,0;449,0;-3102,0;2353,0;16477,0;15401,0;17619,0
17-12-2020_11:08:10;329,0;101,0;545,0;-2,0;-25722,0;25724,0;114,0;-355,0;523,0;391,0;-1743,0;2330,0;16760,0;16062,0;17500,0;-12,0;-569,0;554,0;469,0;-1681,0;2316,0;16476,0;15735,0;17160,0
17-12-2020_11:08:15;331,0;200,0;445,0;-1493,0;-24691,0;25499,0;113,0;-275,0;476,0;356,0;-1064,0;1663,0;16762,0;16168,0;17452,0;-6,0;-506,0;465,0;439,0;-882,0;1730,0;16474,0;15958,0;17052,0
17-12-2020_11:08:20;341,0;258,0;470,0;3617,0;-16951,0;23334,0;108,0;-277,0;465,0;380,0;-727,0;1585,0;16768,0;16172,0;17295,0;-13,0;-496,0;434,0;460,0;-607,0;1603,0;16475,0;16000,0;17166,0
17-12-2020_11:08:25;335,0;251,0;441,0;379,0;-19461,0;13839,0;115,0;-281,0;485,0;371,0;-623,0;1373,0;16759,0;16173,0;17408,0;-6,0;-297,0;356,0;451,0;-462,0;1376,0;16471,0;16124,0;16858,0
17-12-2020_11:08:30;336,0;263,0;440,0;665,0;-14941,0;12443,0;107,0;-307,0;474,0;375,0;-777,0;1626,0;16760,0;16271,0;17282,0;-8,0;-525,0;407,0;452,0;-665,0;1729,0;16473,0;16020,0;17007,0
17-12-2020_11:08:35;334,0;168,0;456,0;2187,0;-21980,0;21647,0;117,0;-245,0;469,0;375,0;-144,0;783,0;16760,0;16235,0;17233,0;-8,0;-396,0;370,0;454,0;-26,0;799,0;16474,0;16044,0;16857,0
17-12-2020_11:08:40;334,0;260,0;402,0;996,0;-17192,0;14190,0;117,0;-254,0;453,0;374,0;154,0;579,0;16765,0;16359,0;17266,0;-6,0;-266,0;241,0;455,0;314,0;615,0;16476,0;16209,0;16793,0
17-12-2020_11:08:45;336,0;312,0;351,0;1004,0;375,0;2310,0;116,0;-249,0;451,0;373,0;120,0;644,0;16761,0;16320,0;17258,0;-5,0;-247,0;235,0;452,0;313,0;602,0;16472,0;16148,0;16774,0
17-12-2020_11:08:50;337,0;331,0;343,0;1050,0;998,0;1167,0;113,0;-265,0;433,0;373,0;154,0;582,0;16759,0;16318,0;17264,0;-11,0;-254,0;249,0;452,0;295,0;613,0;16472,0;16195,0;16755,0
17-12-2020_11:08:55;337,0;331,0;343,0;1033,0;1017,0;1048,0;115,0;-218,0;442,0;373,0;117,0;604,0;16759,0;16326,0;17282,0;-10,0;-287,0;259,0;451,0;292,0;588,0;16473,0;16231,0;16796,0
17-12-2020_11:09:00;337,0;325,0;350,0;1035,0;1006,0;1071,0;113,0;-298,0;455,0;372,0;88,0;621,0;16758,0;16364,0;17212,0;-5,0;-334,0;258,0;453,0;312,0;601,0;16473,0;16165,0;16778,0
17-12-2020_11:09:05;337,0;332,0;343,0;1035,0;1016,0;1053,0;116,0;-260,0;464,0;372,0;126,0;612,0;16755,0;16321,0;17268,0;-7,0;-316,0;232,0;453,0;300,0;622,0;16473,0;16164,0;16781,0
17-12-2020_11:09:10;337,0;332,0;343,0;1037,0;1025,0;1048,0;116,0;-215,0;447,0;371,0;135,0;616,0;16754,0;16309,0;17175,0;-6,0;-246,0;243,0;451,0;296,0;604,0;16471,0;16157,0;16766,0
17-12-2020_11:09:15;337,0;329,0;345,0;1037,0;1013,0;1064,0;111,0;-263,0;474,0;376,0;168,0;618,0;16759,0;16375,0;17233,0;-3,0;-288,0;245,0;452,0;320,0;591,0;16475,0;16209,0;16776,0
17-12-2020_11:09:20;336,0;330,0;342,0;1037,0;1024,0;1053,0;117,0;-222,0;465,0;374,0;121,0;602,0;16757,0;16270,0;17276,0;-9,0;-289,0;231,0;451,0;306,0;602,0;16473,0;16203,0;16769,0
17-12-2020_11:09:25;336,0;331,0;341,0;1038,0;1024,0;1056,0;116,0;-294,0;474,0;375,0;155,0;565,0;16756,0;16327,0;17295,0;-5,0;-298,0;256,0;451,0;297,0;589,0;16474,0;16227,0;16742,0
17-12-2020_11:09:30;336,0;330,0;345,0;1038,0;1022,0;1055,0;110,0;-226,0;447,0;376,0;78,0;563,0;16758,0;16307,0;17321,0;-9,0;-265,0;247,0;452,0;294,0;607,0;16475,0;16206,0;16757,0
17-12-2020_11:09:35;336,0;329,0;344,0;1037,0;1025,0;1054,0;111,0;-261,0;458,0;375,0;90,0;575,0;16758,0;16358,0;17264,0;-5,0;-271,0;241,0;454,0;293,0;598,0;16476,0;16147,0;16754,0
17-12-2020_11:09:40;336,0;328,0;344,0;1038,0;1023,0;1056,0;108,0;-235,0;470,0;374,0;104,0;573,0;16752,0;16302,0;17280,0;-5,0;-265,0;249,0;453,0;294,0;607,0;16471,0;16200,0;16740,0
17-12-2020_11:09:45;336,0;325,0;347,0;1037,0;1014,0;1061,0;114,0;-226,0;452,0;376,0;147,0;628,0;16760,0;16351,0;17225,0;-7,0;-306,0;250,0;454,0;300,0;598,0;16471,0;16184,0;16780,0
17-12-2020_11:09:50;336,0;332,0;342,0;1035,0;1021,0;1048,0;117,0;-216,0;443,0;375,0;142,0;659,0;16756,0;16249,0;17200,0;-6,0;-297,0;248,0;452,0;294,0;610,0;16473,0;16196,0;16774,0
17-12-2020_11:09:55;336,0;331,0;341,0;1036,0;1023,0;1052,0;118,0;-311,0;441,0;374,0;156,0;606,0;16758,0;16395,0;17251,0;-3,0;-268,0;237,0;453,0;307,0;610,0;16473,0;16219,0;16741,0
17-12-2020_11:10:00;336,0;329,0;345,0;1037,0;1018,0;1060,0;113,0;-236,0;440,0;375,0;154,0;600,0;16757,0;16299,0;17288,0;-10,0;-343,0;256,0;452,0;302,0;614,0;16473,0;16134,0;16789,0
17-12-2020_11:10:05;336,0;331,0;343,0;1036,0;1023,0;1048,0;110,0;-234,0;447,0;374,0;127,0;619,0;16760,0;16337,0;17194,0;-7,0;-273,0;233,0;451,0;313,0;621,0;16468,0;16216,0;16815,0
17-12-2020_11:10:10;336,0;330,0;341,0;1035,0;1022,0;1050,0;114,0;-263,0;442,0;374,0;117,0;596,0;16764,0;16303,0;17299,0;-11,0;-344,0;237,0;450,0;305,0;583,0;16472,0;16148,0;16797,0
17-12-2020_11:10:15;336,0;328,0;343,0;1034,0;1017,0;1051,0;113,0;-224,0;437,0;376,0;107,0;616,0;16762,0;16420,0;17189,0;-5,0;-262,0;249,0;451,0;307,0;596,0;16469,0;16221,0;16818,0
17-12-2020_11:10:20;336,0;331,0;342,0;1033,0;1021,0;1051,0;113,0;-228,0;435,0;378,0;128,0;606,0;16762,0;16263,0;17320,0;-3,0;-260,0;255,0;452,0;317,0;607,0;16472,0;16227,0;16794,0
17-12-2020_11:10:25;336,0;330,0;342,0;1033,0;1018,0;1047,0;115,0;-308,0;431,0;380,0;108,0;606,0;16763,0;16275,0;17237,0;-12,0;-254,0;234,0;453,0;307,0;613,0;16470,0;16156,0;16768,0
17-12-2020_11:10:30;336,0;325,0;351,0;1031,0;1001,0;1057,0;113,0;-238,0;465,0;375,0;74,0;596,0;16758,0;16311,0;17190,0;-5,0;-271,0;260,0;452,0;280,0;588,0;16469,0;16188,0;16761,0
17-12-2020_11:10:35;336,0;332,0;341,0;1032,0;1020,0;1045,0;112,0;-317,0;447,0;375,0;125,0;621,0;16755,0;16274,0;17252,0;-9,0;-304,0;236,0;450,0;253,0;625,0;16470,0;16189,0;16788,0
17-12-2020_11:10:40;336,0;322,0;350,0;1033,0;1003,0;1069,0;111,0;-254,0;448,0;378,0;120,0;645,0;16762,0;16292,0;17221,0;-6,0;-333,0;239,0;452,0;310,0;593,0;16468,0;16215,0;16720,0
17-12-2020_11:10:45;336,0;331,0;342,0;1032,0;1015,0;1045,0;107,0;-260,0;457,0;374,0;131,0;595,0;16763,0;16304,0;17231,0;-5,0;-288,0;236,0;453,0;284,0;602,0;16470,0;16216,0;16746,0
17-12-2020_11:10:50;336,0;323,0;347,0;1033,0;1009,0;1065,0;111,0;-249,0;441,0;375,0;152,0;626,0;16761,0;16263,0;17239,0;-3,0;-279,0;250,0;454,0;313,0;613,0;16473,0;16185,0;16812,0
17-12-2020_11:10:55;335,0;330,0;342,0;1032,0;1019,0;1044,0;117,0;-268,0;461,0;374,0;104,0;591,0;16761,0;16351,0;17280,0;-3,0;-270,0;243,0;454,0;302,0;605,0;16471,0;16205,0;16774,0
17-12-2020_11:11:00;336,0;329,0;342,0;1031,0;1019,0;1048,0;117,0;-240,0;465,0;376,0;144,0;587,0;16759,0;16380,0;17220,0;-5,0;-265,0;257,0;453,0;314,0;591,0;16471,0;16199,0;16795,0
17-12-2020_11:11:05;336,0;328,0;341,0;1031,0;1012,0;1049,0;120,0;-243,0;472,0;375,0;123,0;599,0;16765,0;16385,0;17291,0;-4,0;-282,0;244,0;452,0;284,0;573,0;16471,0;16111,0;16782,0
17-12-2020_11:11:10;337,0;-50,0;672,0;851,0;-13708,0;18616,0;110,0;-770,0;1065,0;374,0;-4817,0;4686,0;16762,0;14718,0;18729,0;-10,0;-711,0;975,0;457,0;-4620,0;4731,0;16469,0;14651,0;17954,0
17-12-2020_11:11:15;343,0;258,0;396,0;1403,0;-3389,0;10870,0;112,0;-434,0;460,0;374,0;-1414,0;2218,0;16765,0;16124,0;17477,0;-5,0;-359,0;288,0;454,0;-1300,0;2135,0;16472,0;16061,0;16872,0
17-12-2020_11:11:20;345,0;336,0;357,0;1080,0;162,0;2139,0;111,0;-285,0;455,0;375,0;61,0;710,0;16762,0;16346,0;17323,0;-3,0;-267,0;227,0;454,0;185,0;679,0;16470,0;16168,0;16776,0
17-12-2020_11:11:25;346,0;338,0;356,0;1063,0;392,0;1528,0;111,0;-217,0;425,0;374,0;111,0;670,0;16763,0;16365,0;17203,0;-5,0;-299,0;244,0;452,0;288,0;652,0;16472,0;16184,0;16782,0
17-12-2020_11:11:30;345,0;341,0;350,0;1062,0;1043,0;1076,0;113,0;-267,0;445,0;373,0;123,0;662,0;16764,0;16253,0;17287,0;-2,0;-271,0;244,0;453,0;294,0;580,0;16475,0;16203,0;16771,0
17-12-2020_11:11:35;345,0;341,0;351,0;1060,0;1041,0;1077,0;112,0;-321,0;479,0;374,0;122,0;572,0;16766,0;16262,0;17293,0;-4,0;-294,0;239,0;454,0;325,0;605,0;16472,0;16185,0;16772,0
17-12-2020_11:11:40;344,0;338,0;352,0;1059,0;1044,0;1074,0;112,0;-275,0;464,0;376,0;92,0;600,0;16760,0;16253,0;17264,0;-3,0;-257,0;240,0;453,0;313,0;604,0;16468,0;16228,0;16742,0
17-12-2020_11:11:45;343,0;338,0;350,0;1057,0;1042,0;1072,0;113,0;-268,0;431,0;375,0;133,0;592,0;16761,0;16274,0;17195,0;-9,0;-286,0;253,0;454,0;313,0;579,0;16471,0;16179,0;16822,0
17-12-2020_11:11:50;343,0;335,0;352,0;1057,0;1040,0;1074,0;114,0;-302,0;468,0;376,0;131,0;580,0;16767,0;16374,0;17261,0;-5,0;-270,0;254,0;452,0;277,0;618,0;16471,0;16219,0;16792,0
17-12-2020_11:11:55;343,0;338,0;350,0;1056,0;1043,0;1070,0;113,0;-250,0;443,0;376,0;101,0;594,0;16763,0;16339,0;17229,0;-5,0;-276,0;248,0;453,0;310,0;585,0;16469,0;16162,0;16795,0
17-12-2020_11:12:00;343,0;338,0;348,0;1056,0;1045,0;1070,0;112,0;-222,0;478,0;377,0;119,0;584,0;16765,0;16313,0;17285,0;-5,0;-256,0;232,0;455,0;323,0;608,0;16466,0;16221,0;16770,0
17-12-2020_11:12:05;343,0;336,0;349,0;1056,0;1040,0;1078,0;112,0;-291,0;467,0;375,0;153,0;584,0;16759,0;16269,0;17264,0;-6,0;-301,0;249,0;454,0;310,0;615,0;16472,0;16196,0;16756,0
17-12-2020_11:12:10;342,0;334,0;353,0;1056,0;1031,0;1076,0;109,0;-267,0;428,0;374,0;138,0;569,0;16764,0;16362,0;17353,0;-5,0;-268,0;252,0;454,0;315,0;593,0;16471,0;16107,0;16792,0
17-12-2020_11:12:15;342,0;335,0;350,0;1056,0;1044,0;1070,0;108,0;-284,0;452,0;375,0;166,0;622,0;16768,0;16363,0;17269,0;-7,0;-308,0;256,0;454,0;318,0;607,0;16470,0;16184,0;16764,0
17-12-2020_11:12:20;343,0;337,0;350,0;1056,0;1032,0;1071,0;109,0;-298,0;465,0;374,0;59,0;617,0;16758,0;16373,0;17183,0;-3,0;-269,0;268,0;455,0;302,0;624,0;16468,0;16210,0;16772,0
17-12-2020_11:12:25;342,0;330,0;351,0;1056,0;1028,0;1082,0;112,0;-273,0;456,0;374,0;154,0;608,0;16767,0;16281,0;17234,0;-9,0;-289,0;258,0;455,0;304,0;590,0;16467,0;16213,0;16748,0
17-12-2020_11:12:30;342,0;338,0;348,0;1055,0;1041,0;1068,0;111,0;-246,0;448,0;374,0;135,0;622,0;16766,0;16364,0;17282,0;-6,0;-285,0;266,0;455,0;305,0;584,0;16474,0;16210,0;16758,0
17-12-2020_11:12:35;341,0;336,0;348,0;1055,0;1044,0;1071,0;109,0;-253,0;457,0;376,0;113,0;590,0;16763,0;16395,0;17305,0;-4,0;-264,0;252,0;453,0;302,0;628,0;16470,0;16179,0;16764,0
17-12-2020_11:12:40;341,0;333,0;350,0;1053,0;1035,0;1077,0;109,0;-267,0;438,0;374,0;125,0;604,0;16762,0;16386,0;17298,0;-4,0;-255,0;255,0;455,0;312,0;612,0;16470,0;16179,0;16776,0
17-12-2020_11:12:45;341,0;335,0;348,0;1053,0;1039,0;1066,0;112,0;-229,0;444,0;377,0;161,0;574,0;16760,0;16341,0;17200,0;-5,0;-263,0;261,0;454,0;297,0;618,0;16472,0;16211,0;16769,0
17-12-2020_11:12:50;341,0;337,0;345,0;1053,0;1037,0;1067,0;110,0;-263,0;485,0;376,0;119,0;581,0;16762,0;16349,0;17230,0;-5,0;-287,0;267,0;455,0;307,0;593,0;16473,0;16172,0;16759,0
17-12-2020_11:12:55;341,0;335,0;350,0;1052,0;1038,0;1066,0;112,0;-270,0;456,0;376,0;110,0;584,0;16765,0;16318,0;17207,0;-3,0;-252,0;262,0;453,0;302,0;602,0;16471,0;16149,0;16752,0
17-12-2020_11:13:00;341,0;335,0;347,0;1051,0;1037,0;1064,0;111,0;-275,0;464,0;375,0;141,0;619,0;16766,0;16338,0;17230,0;-5,0;-270,0;248,0;454,0;317,0;584,0;16471,0;16180,0;16781,0
17-12-2020_11:13:05;341,0;337,0;346,0;1050,0;1040,0;1061,0;112,0;-213,0;467,0;372,0;130,0;585,0;16760,0;16328,0;17227,0;-7,0;-274,0;248,0;452,0;300,0;610,0;16470,0;16229,0;16797,0
17-12-2020_11:13:10;341,0;335,0;348,0;1050,0;1035,0;1066,0;111,0;-279,0;489,0;371,0;142,0;567,0;16762,0;16333,0;17278,0;-7,0;-282,0;257,0;454,0;305,0;602,0;16469,0;16176,0;16834,0
17-12-2020_11:13:15;341,0;336,0;347,0;1050,0;1033,0;1064,0;109,0;-263,0;447,0;377,0;139,0;600,0;16767,0;16290,0;17256,0;-8,0;-258,0;246,0;455,0;320,0;621,0;16468,0;16183,0;16748,0
17-12-2020_11:13:20;340,0;335,0;347,0;1048,0;1037,0;1062,0;108,0;-282,0;442,0;375,0;131,0;589,0;16765,0;16387,0;17310,0;-4,0;-283,0;261,0;455,0;320,0;587,0;16467,0;16185,0;16815,0
17-12-2020_11:13:25;340,0;336,0;345,0;1051,0;1038,0;1062,0;107,0;-271,0;450,0;372,0;157,0;613,0;16766,0;16363,0;17278,0;-3,0;-280,0;258,0;453,0;298,0;601,0;16470,0;16174,0;16827,0
17-12-2020_11:13:30;340,0;336,0;345,0;1051,0;1041,0;1064,0;105,0;-229,0;424,0;374,0;122,0;592,0;16766,0;16275,0;17333,0;-5,0;-281,0;233,0;456,0;310,0;580,0;16471,0;16227,0;16784,0
17-12-2020_11:13:35;340,0;336,0;348,0;1049,0;1039,0;1061,0;114,0;-213,0;423,0;373,0;136,0;610,0;16764,0;16392,0;17252,0;-2,0;-262,0;262,0;455,0;302,0;592,0;16471,0;16211,0;16755,0
17-12-2020_11:13:40;341,0;336,0;347,0;1048,0;1029,0;1071,0;106,0;-314,0;447,0;377,0;106,0;605,0;16770,0;16253,0;17237,0;-8,0;-271,0;229,0;455,0;322,0;591,0;16468,0;16154,0;16774,0
17-12-2020_11:13:45;340,0;337,0;345,0;1050,0;1026,0;1078,0;112,0;-261,0;473,0;374,0;145,0;606,0;16761,0;16327,0;17252,0;-3,0;-282,0;245,0;453,0;288,0;601,0;16466,0;16220,0;16795,0
