time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
04-01-2021_12:38:45;-21,0;-27,0;-17,0;34,0;17,0;48,0;215,0;-167,0;545,0;336,0;108,0;583,0;16620,0;16225,0;17114,0;-14,0;-258,0;238,0;421,0;277,0;569,0;16592,0;16301,0;16843,0
04-01-2021_12:38:50;-21,0;-26,0;-17,0;32,0;15,0;43,0;216,0;-162,0;571,0;336,0;93,0;578,0;16617,0;16192,0;17083,0;-13,0;-263,0;263,0;421,0;266,0;570,0;16593,0;16285,0;16863,0
04-01-2021_12:38:55;-21,0;-28,0;-15,0;31,0;18,0;47,0;216,0;-140,0;561,0;335,0;60,0;608,0;16618,0;16165,0;17135,0;-11,0;-288,0;231,0;420,0;285,0;585,0;16590,0;16327,0;16878,0
04-01-2021_12:39:00;-22,0;-27,0;-17,0;28,0;13,0;46,0;215,0;-157,0;549,0;335,0;84,0;548,0;16615,0;16187,0;17173,0;-8,0;-311,0;237,0;418,0;286,0;555,0;16593,0;16327,0;16865,0
04-01-2021_12:39:05;-21,0;-26,0;-17,0;26,0;16,0;42,0;215,0;-161,0;551,0;339,0;107,0;572,0;16622,0;16155,0;17126,0;-15,0;-239,0;238,0;421,0;262,0;575,0;16594,0;16294,0;16883,0
04-01-2021_12:39:10;-21,0;-27,0;-18,0;24,0;9,0;39,0;213,0;-183,0;560,0;338,0;70,0;556,0;16621,0;16135,0;17125,0;-9,0;-293,0;231,0;421,0;251,0;571,0;16592,0;16345,0;16871,0
04-01-2021_12:39:15;-21,0;-26,0;-17,0;23,0;11,0;35,0;219,0;-144,0;551,0;336,0;130,0;572,0;16617,0;16211,0;17111,0;-10,0;-257,0;261,0;421,0;267,0;564,0;16589,0;16247,0;16866,0
04-01-2021_12:39:20;-21,0;-25,0;-17,0;21,0;11,0;38,0;215,0;-132,0;551,0;336,0;87,0;537,0;16618,0;16124,0;17156,0;-14,0;-286,0;255,0;421,0;267,0;582,0;16593,0;16319,0;16934,0
04-01-2021_12:39:25;-22,0;-27,0;-16,0;19,0;5,0;32,0;218,0;-172,0;568,0;334,0;91,0;560,0;16617,0;16207,0;17096,0;-14,0;-306,0;248,0;419,0;239,0;556,0;16588,0;16317,0;16865,0
04-01-2021_12:39:30;-21,0;-25,0;-17,0;18,0;5,0;31,0;215,0;-291,0;565,0;337,0;93,0;574,0;16621,0;16208,0;17148,0;-10,0;-263,0;234,0;419,0;252,0;577,0;16594,0;16342,0;16879,0
04-01-2021_12:39:35;-21,0;-29,0;-15,0;17,0;0,0;29,0;212,0;-125,0;582,0;337,0;78,0;597,0;16617,0;16223,0;17147,0;-13,0;-312,0;291,0;420,0;264,0;569,0;16592,0;16322,0;16889,0
04-01-2021_12:39:40;-20,0;-71,0;47,0;14,0;-19,0;64,0;215,0;-135,0;606,0;338,0;78,0;602,0;16623,0;16181,0;17037,0;-12,0;-315,0;315,0;419,0;282,0;561,0;16591,0;16350,0;16908,0
04-01-2021_12:39:45;-20,0;-32,0;-3,0;13,0;-3,0;29,0;214,0;-193,0;560,0;335,0;80,0;569,0;16621,0;16154,0;17100,0;-15,0;-341,0;218,0;420,0;293,0;589,0;16587,0;16342,0;16885,0
04-01-2021_12:39:50;-21,0;-27,0;-15,0;12,0;0,0;27,0;216,0;-146,0;532,0;336,0;105,0;558,0;16617,0;16224,0;17091,0;-14,0;-269,0;266,0;418,0;262,0;601,0;16590,0;16279,0;16884,0
04-01-2021_12:39:55;-21,0;-26,0;-17,0;10,0;-4,0;26,0;212,0;-104,0;551,0;334,0;100,0;542,0;16612,0;16224,0;17074,0;-14,0;-266,0;208,0;415,0;258,0;559,0;16588,0;16333,0;16904,0
04-01-2021_12:40:00;-60,0;-558,0;146,0;-93,0;-21904,0;25657,0;217,0;-903,0;1854,0;347,0;-7169,0;5337,0;16617,0;13346,0;19722,0;-15,0;-1083,0;1021,0;434,0;-6808,0;5159,0;16592,0;13706,0;18806,0
04-01-2021_12:40:05;-70,0;-867,0;841,0;674,0;-25654,0;25657,0;208,0;-845,0;1281,0;318,0;-6632,0;6671,0;16617,0;13440,0;19552,0;-20,0;-1115,0;1314,0;407,0;-6116,0;6394,0;16592,0;14005,0;18983,0
04-01-2021_12:40:10;-26,0;-897,0;824,0;-1958,0;-25652,0;25656,0;207,0;-989,0;1675,0;348,0;-4035,0;5783,0;16623,0;14119,0;19295,0;-13,0;-1614,0;1105,0;434,0;-3727,0;5638,0;16593,0;14520,0;18737,0
04-01-2021_12:40:15;0,0;-406,0;457,0;-928,0;-25651,0;22307,0;208,0;-226,0;710,0;338,0;-2070,0;2977,0;16621,0;15405,0;17831,0;-13,0;-581,0;551,0;422,0;-1795,0;2980,0;16594,0;15373,0;17801,0
04-01-2021_12:40:20;-141,0;-798,0;492,0;5130,0;-25651,0;25656,0;210,0;-217,0;648,0;328,0;-2317,0;2729,0;16612,0;15253,0;17919,0;-13,0;-421,0;429,0;411,0;-2080,0;2825,0;16597,0;15583,0;17579,0
04-01-2021_12:40:25;-45,0;-446,0;352,0;-3668,0;-25392,0;25599,0;210,0;-166,0;647,0;308,0;-1940,0;2236,0;16623,0;15556,0;17720,0;-18,0;-614,0;420,0;391,0;-1614,0;2264,0;16592,0;15627,0;17586,0
04-01-2021_12:40:30;-29,0;-269,0;367,0;1611,0;-25650,0;23810,0;209,0;-339,0;699,0;349,0;-2133,0;2566,0;16621,0;15118,0;17936,0;-17,0;-738,0;637,0;437,0;-2077,0;2614,0;16588,0;15337,0;17827,0
04-01-2021_12:40:35;-53,0;-359,0;173,0;1017,0;-23492,0;25232,0;216,0;-168,0;561,0;339,0;-272,0;1083,0;16620,0;16039,0;17144,0;-12,0;-285,0;270,0;422,0;-160,0;1100,0;16592,0;16224,0;16973,0
04-01-2021_12:40:40;-41,0;-278,0;223,0;458,0;-25650,0;24375,0;213,0;-209,0;573,0;333,0;90,0;547,0;16614,0;16194,0;17145,0;-10,0;-289,0;229,0;419,0;271,0;569,0;16589,0;16292,0;16932,0
04-01-2021_12:40:45;-34,0;-425,0;506,0;340,0;-25650,0;25653,0;217,0;-150,0;563,0;333,0;31,0;561,0;16617,0;16233,0;17182,0;-11,0;-310,0;250,0;420,0;269,0;602,0;16591,0;16308,0;16880,0
04-01-2021_12:40:50;-26,0;-34,0;-17,0;121,0;-186,0;689,0;216,0;-143,0;553,0;334,0;98,0;555,0;16616,0;16174,0;17128,0;-13,0;-325,0;235,0;419,0;285,0;584,0;16589,0;16334,0;16951,0
04-01-2021_12:40:55;-30,0;-36,0;-23,0;84,0;-13,0;136,0;215,0;-119,0;550,0;332,0;95,0;546,0;16616,0;16184,0;17123,0;-12,0;-316,0;251,0;419,0;251,0;593,0;16589,0;16284,0;16883,0
04-01-2021_12:41:00;-30,0;-35,0;-25,0;84,0;67,0;100,0;216,0;-139,0;549,0;336,0;88,0;586,0;16618,0;16121,0;17075,0;-12,0;-310,0;240,0;420,0;290,0;559,0;16590,0;16361,0;16884,0
04-01-2021_12:41:05;-31,0;-36,0;-26,0;83,0;66,0;96,0;214,0;-151,0;570,0;335,0;102,0;564,0;16619,0;16221,0;17087,0;-9,0;-326,0;262,0;422,0;238,0;585,0;16587,0;16313,0;16897,0
04-01-2021_12:41:10;-31,0;-37,0;-26,0;83,0;67,0;97,0;209,0;-141,0;554,0;336,0;65,0;635,0;16617,0;16142,0;17090,0;-5,0;-265,0;232,0;423,0;236,0;619,0;16587,0;16315,0;16874,0
04-01-2021_12:41:15;-31,0;-37,0;-26,0;84,0;-59,0;162,0;212,0;-166,0;543,0;333,0;115,0;546,0;16620,0;16219,0;17147,0;-12,0;-285,0;232,0;423,0;273,0;567,0;16590,0;16334,0;16834,0
04-01-2021_12:41:20;-31,0;-35,0;-27,0;83,0;64,0;97,0;215,0;-158,0;557,0;333,0;102,0;541,0;16617,0;16241,0;17059,0;-12,0;-294,0;237,0;426,0;269,0;554,0;16593,0;16302,0;16971,0
04-01-2021_12:41:25;-31,0;-36,0;-27,0;81,0;64,0;98,0;212,0;-139,0;532,0;334,0;74,0;524,0;16617,0;16146,0;17132,0;-13,0;-280,0;232,0;420,0;284,0;568,0;16591,0;16324,0;16882,0
04-01-2021_12:41:30;-31,0;-36,0;-28,0;80,0;67,0;93,0;216,0;-171,0;578,0;335,0;117,0;547,0;16618,0;16116,0;17142,0;-6,0;-262,0;236,0;421,0;270,0;555,0;16590,0;16316,0;16877,0
04-01-2021_12:41:35;-31,0;-36,0;-28,0;78,0;47,0;95,0;212,0;-119,0;557,0;337,0;107,0;568,0;16622,0;16201,0;17117,0;-10,0;-272,0;270,0;422,0;282,0;558,0;16590,0;16304,0;16877,0
04-01-2021_12:41:40;-31,0;-35,0;-28,0;83,0;70,0;104,0;213,0;-136,0;574,0;335,0;92,0;543,0;16619,0;16162,0;17154,0;-11,0;-275,0;231,0;422,0;254,0;570,0;16594,0;16333,0;16883,0
04-01-2021_12:41:45;-31,0;-35,0;-27,0;80,0;67,0;96,0;214,0;-187,0;552,0;336,0;90,0;587,0;16618,0;16189,0;17092,0;-8,0;-268,0;255,0;421,0;237,0;577,0;16593,0;16333,0;16915,0
04-01-2021_12:41:50;-31,0;-35,0;-28,0;78,0;61,0;93,0;211,0;-150,0;537,0;335,0;97,0;555,0;16626,0;16159,0;17151,0;-11,0;-275,0;248,0;422,0;280,0;576,0;16591,0;16302,0;16896,0
04-01-2021_12:41:55;-31,0;-37,0;-27,0;77,0;67,0;92,0;213,0;-191,0;549,0;334,0;94,0;568,0;16614,0;16161,0;17187,0;-13,0;-328,0;224,0;424,0;267,0;575,0;16590,0;16257,0;16886,0
04-01-2021_12:42:00;-31,0;-36,0;-27,0;75,0;60,0;89,0;214,0;-169,0;556,0;338,0;80,0;538,0;16622,0;16155,0;17130,0;-13,0;-296,0;228,0;421,0;288,0;555,0;16592,0;16304,0;16952,0
04-01-2021_12:42:05;-31,0;-37,0;-28,0;74,0;62,0;86,0;221,0;-121,0;568,0;334,0;109,0;553,0;16616,0;16247,0;17154,0;-10,0;-302,0;240,0;421,0;261,0;586,0;16592,0;16303,0;16903,0
04-01-2021_12:42:10;-31,0;-35,0;-28,0;72,0;57,0;87,0;212,0;-168,0;568,0;335,0;105,0;536,0;16617,0;16150,0;17076,0;-12,0;-278,0;248,0;423,0;236,0;571,0;16592,0;16319,0;16891,0
04-01-2021_12:42:15;-31,0;-36,0;-27,0;70,0;60,0;83,0;217,0;-165,0;558,0;332,0;72,0;554,0;16613,0;16245,0;17202,0;-10,0;-274,0;246,0;422,0;277,0;550,0;16595,0;16348,0;16875,0
04-01-2021_12:42:20;-31,0;-36,0;-27,0;70,0;58,0;82,0;213,0;-146,0;569,0;337,0;84,0;554,0;16620,0;16174,0;17097,0;-7,0;-309,0;235,0;421,0;265,0;555,0;16593,0;16338,0;16918,0
04-01-2021_12:42:25;-31,0;-37,0;-28,0;69,0;58,0;80,0;217,0;-172,0;559,0;336,0;47,0;550,0;16617,0;16212,0;17082,0;-9,0;-276,0;248,0;422,0;263,0;563,0;16590,0;16297,0;16905,0
04-01-2021_12:42:30;-31,0;-36,0;-28,0;68,0;53,0;80,0;211,0;-170,0;556,0;338,0;80,0;603,0;16620,0;16237,0;17110,0;-7,0;-269,0;255,0;423,0;274,0;566,0;16589,0;16298,0;16879,0
04-01-2021_12:42:35;-31,0;-37,0;-29,0;66,0;55,0;80,0;217,0;-143,0;569,0;335,0;106,0;564,0;16621,0;16113,0;17144,0;-12,0;-328,0;239,0;421,0;270,0;586,0;16593,0;16350,0;16912,0
04-01-2021_12:42:40;-32,0;-36,0;-29,0;66,0;-2,0;118,0;213,0;-175,0;536,0;335,0;86,0;546,0;16615,0;16130,0;17161,0;-7,0;-246,0;234,0;420,0;250,0;556,0;16589,0;16316,0;16866,0
04-01-2021_12:42:45;-26,0;-571,0;830,0;261,0;-22831,0;25336,0;213,0;-4406,0;2826,0;340,0;-11530,0;16898,0;16612,0;6693,0;26617,0;-14,0;-4204,0;2177,0;427,0;-10615,0;15453,0;16592,0;7940,0;24984,0
04-01-2021_12:42:50;-19,0;-352,0;178,0;523,0;-9561,0;15434,0;211,0;-507,0;1009,0;335,0;-3148,0;3245,0;16619,0;15188,0;18012,0;-21,0;-803,0;770,0;421,0;-2926,0;3125,0;16595,0;15441,0;17762,0
04-01-2021_12:42:55;-11,0;-56,0;38,0;179,0;-1956,0;2577,0;208,0;-122,0;580,0;334,0;-721,0;1399,0;16620,0;15714,0;17466,0;-15,0;-321,0;307,0;425,0;-560,0;1404,0;16590,0;15958,0;17166,0
04-01-2021_12:43:00;-11,0;-52,0;34,0;160,0;-1535,0;1869,0;212,0;-158,0;564,0;334,0;-297,0;1024,0;16620,0;16063,0;17135,0;-13,0;-268,0;257,0;420,0;-157,0;1050,0;16588,0;16228,0;17006,0
04-01-2021_12:43:05;-10,0;-36,0;13,0;113,0;-1097,0;1367,0;211,0;-168,0;559,0;333,0;113,0;549,0;16621,0;16227,0;17068,0;-9,0;-299,0;231,0;421,0;283,0;573,0;16587,0;16302,0;16867,0
04-01-2021_12:43:10;-12,0;-17,0;-8,0;150,0;118,0;176,0;213,0;-170,0;565,0;336,0;129,0;570,0;16618,0;16160,0;17183,0;-13,0;-300,0;241,0;422,0;251,0;553,0;16588,0;16295,0;16894,0
04-01-2021_12:43:15;-14,0;-21,0;-9,0;149,0;131,0;162,0;215,0;-172,0;578,0;337,0;54,0;553,0;16621,0;16210,0;17150,0;-13,0;-289,0;219,0;423,0;272,0;565,0;16593,0;16322,0;16881,0
04-01-2021_12:43:20;-14,0;-21,0;-11,0;147,0;131,0;161,0;215,0;-202,0;560,0;337,0;72,0;547,0;16619,0;16210,0;17104,0;-10,0;-273,0;231,0;422,0;257,0;572,0;16590,0;16337,0;16914,0
04-01-2021_12:43:25;-15,0;-21,0;-11,0;145,0;133,0;159,0;214,0;-220,0;566,0;336,0;77,0;550,0;16621,0;16172,0;17142,0;-14,0;-278,0;243,0;423,0;275,0;559,0;16592,0;16334,0;16897,0
04-01-2021_12:43:30;-16,0;-21,0;-12,0;143,0;133,0;158,0;217,0;-116,0;584,0;333,0;105,0;532,0;16616,0;16129,0;17106,0;-11,0;-258,0;216,0;422,0;263,0;575,0;16590,0;16298,0;16919,0
04-01-2021_12:43:35;-17,0;-21,0;-13,0;142,0;128,0;156,0;217,0;-146,0;553,0;332,0;88,0;559,0;16615,0;16168,0;17085,0;-14,0;-276,0;239,0;421,0;280,0;563,0;16589,0;16290,0;16884,0
04-01-2021_12:43:40;-17,0;-22,0;-13,0;141,0;129,0;157,0;213,0;-147,0;574,0;334,0;96,0;523,0;16621,0;16147,0;17176,0;-9,0;-312,0;241,0;423,0;280,0;566,0;16589,0;16302,0;16882,0
04-01-2021_12:43:45;-17,0;-22,0;-14,0;140,0;127,0;156,0;221,0;-133,0;567,0;336,0;105,0;535,0;16620,0;16233,0;17079,0;-11,0;-274,0;237,0;422,0;272,0;573,0;16592,0;16286,0;16913,0
04-01-2021_12:43:50;-18,0;-23,0;-13,0;138,0;126,0;153,0;217,0;-128,0;597,0;335,0;97,0;527,0;16619,0;16206,0;17189,0;-13,0;-321,0;247,0;421,0;290,0;550,0;16597,0;16313,0;16860,0
04-01-2021_12:43:55;-18,0;-24,0;-14,0;138,0;126,0;152,0;211,0;-119,0;569,0;337,0;77,0;604,0;16621,0;16180,0;17105,0;-12,0;-305,0;238,0;422,0;272,0;568,0;16589,0;16329,0;16892,0
04-01-2021_12:44:00;-18,0;-22,0;-15,0;136,0;125,0;150,0;206,0;-165,0;604,0;339,0;99,0;565,0;16621,0;16222,0;17156,0;-12,0;-347,0;232,0;420,0;291,0;550,0;16589,0;16316,0;16874,0
04-01-2021_12:44:05;-19,0;-23,0;-14,0;136,0;123,0;149,0;211,0;-121,0;535,0;337,0;66,0;554,0;16616,0;16236,0;17064,0;-16,0;-295,0;258,0;421,0;275,0;593,0;16592,0;16290,0;16869,0
04-01-2021_12:44:10;-19,0;-26,0;-15,0;135,0;123,0;147,0;218,0;-125,0;553,0;338,0;95,0;570,0;16620,0;16150,0;17081,0;-10,0;-245,0;235,0;425,0;261,0;549,0;16592,0;16278,0;16907,0
04-01-2021_12:44:15;-19,0;-24,0;-16,0;134,0;125,0;149,0;218,0;-134,0;530,0;337,0;109,0;568,0;16621,0;16078,0;17107,0;-11,0;-266,0;263,0;422,0;256,0;566,0;16585,0;16340,0;16909,0
04-01-2021_12:44:20;-20,0;-25,0;-17,0;134,0;120,0;148,0;212,0;-105,0;574,0;337,0;107,0;574,0;16618,0;16177,0;17067,0;-15,0;-283,0;255,0;421,0;270,0;600,0;16590,0;16276,0;16903,0
04-01-2021_12:44:25;-20,0;-24,0;-17,0;132,0;121,0;147,0;215,0;-163,0;553,0;339,0;104,0;591,0;16620,0;16204,0;17074,0;-13,0;-268,0;243,0;421,0;283,0;564,0;16591,0;16330,0;16908,0
04-01-2021_12:44:30;-20,0;-26,0;-14,0;132,0;120,0;147,0;219,0;-153,0;550,0;338,0;107,0;564,0;16620,0;16102,0;17055,0;-11,0;-294,0;226,0;422,0;278,0;557,0;16588,0;16310,0;16862,0
04-01-2021_12:44:35;-20,0;-25,0;-16,0;131,0;115,0;143,0;215,0;-120,0;569,0;339,0;87,0;556,0;16624,0;16203,0;17110,0;-9,0;-255,0;216,0;422,0;285,0;565,0;16589,0;16312,0;16891,0
04-01-2021_12:44:40;-20,0;-26,0;-17,0;130,0;117,0;146,0;217,0;-153,0;572,0;340,0;95,0;577,0;16623,0;16148,0;17060,0;-10,0;-298,0;232,0;421,0;271,0;556,0;16586,0;16293,0;16869,0
04-01-2021_12:44:45;-20,0;-25,0;-17,0;129,0;116,0;143,0;213,0;-196,0;570,0;337,0;101,0;557,0;16620,0;16147,0;17117,0;-11,0;-275,0;229,0;421,0;285,0;593,0;16589,0;16265,0;16866,0
04-01-2021_12:44:50;-20,0;-25,0;-15,0;127,0;114,0;144,0;216,0;-218,0;542,0;336,0;46,0;564,0;16616,0;16187,0;17131,0;-11,0;-258,0;237,0;421,0;247,0;563,0;16592,0;16337,0;16935,0
04-01-2021_12:44:55;-21,0;-27,0;-16,0;126,0;108,0;141,0;217,0;-175,0;569,0;336,0;116,0;550,0;16619,0;16217,0;17067,0;-10,0;-266,0;271,0;423,0;279,0;593,0;16590,0;16305,0;16910,0
04-01-2021_12:45:00;-20,0;-26,0;-18,0;124,0;112,0;138,0;217,0;-192,0;543,0;338,0;76,0;608,0;16621,0;16250,0;17087,0;-7,0;-305,0;229,0;423,0;263,0;561,0;16587,0;16305,0;16939,0
04-01-2021_12:45:05;-21,0;-24,0;-18,0;126,0;64,0;181,0;215,0;-232,0;558,0;335,0;107,0;573,0;16616,0;16169,0;17073,0;-11,0;-291,0;237,0;422,0;274,0;563,0;16595,0;16303,0;16880,0
04-01-2021_12:45:10;-7,0;-575,0;1381,0;882,0;-21522,0;25643,0;215,0;-4909,0;3805,0;339,0;-12653,0;19282,0;16620,0;5982,0;25006,0;-13,0;-3974,0;2240,0;427,0;-11761,0;17812,0;16593,0;7861,0;24546,0
04-01-2021_12:45:15;-6,0;-175,0;245,0;245,0;-10365,0;8900,0;208,0;-246,0;621,0;335,0;-1618,0;1984,0;16618,0;15653,0;17532,0;-22,0;-362,0;430,0;422,0;-1499,0;1879,0;16596,0;15718,0;17244,0
04-01-2021_12:45:20;-19,0;-60,0;28,0;256,0;-2092,0;2837,0;209,0;-166,0;565,0;340,0;-875,0;1426,0;16622,0;15843,0;17358,0;-12,0;-292,0;288,0;421,0;-527,0;1473,0;16592,0;16016,0;17156,0
04-01-2021_12:45:25;-18,0;-43,0;14,0;193,0;-1652,0;1228,0;215,0;-210,0;573,0;339,0;-290,0;963,0;16622,0;16058,0;17122,0;-12,0;-316,0;256,0;419,0;-138,0;976,0;16588,0;16190,0;16926,0
04-01-2021_12:45:30;-16,0;-42,0;9,0;186,0;-1227,0;1520,0;213,0;-134,0;539,0;338,0;111,0;599,0;16619,0;16189,0;17058,0;-11,0;-298,0;239,0;420,0;276,0;567,0;16586,0;16313,0;16852,0
04-01-2021_12:45:35;-17,0;-23,0;-13,0;213,0;195,0;228,0;212,0;-150,0;548,0;334,0;74,0;560,0;16620,0;16149,0;17127,0;-2,0;-282,0;258,0;421,0;263,0;563,0;16588,0;16326,0;16895,0
04-01-2021_12:45:40;-18,0;-23,0;-15,0;210,0;199,0;227,0;213,0;-170,0;550,0;335,0;76,0;566,0;16616,0;16091,0;17054,0;-9,0;-295,0;230,0;421,0;278,0;565,0;16585,0;16310,0;16904,0
04-01-2021_12:45:45;-18,0;-22,0;-13,0;207,0;197,0;223,0;216,0;-168,0;567,0;336,0;104,0;593,0;16616,0;16222,0;17068,0;-11,0;-311,0;229,0;422,0;264,0;567,0;16588,0;16323,0;16878,0
04-01-2021_12:45:50;-17,0;-22,0;-12,0;204,0;192,0;217,0;213,0;-171,0;549,0;336,0;103,0;551,0;16616,0;16166,0;17097,0;-15,0;-289,0;231,0;420,0;260,0;614,0;16590,0;16327,0;16904,0
04-01-2021_12:45:55;-17,0;-22,0;-12,0;202,0;193,0;216,0;210,0;-146,0;562,0;335,0;44,0;569,0;16617,0;16124,0;17094,0;-8,0;-278,0;255,0;422,0;286,0;583,0;16588,0;16308,0;16895,0
04-01-2021_12:46:00;-17,0;-22,0;-12,0;201,0;189,0;216,0;212,0;-165,0;560,0;336,0;97,0;591,0;16615,0;16213,0;17158,0;-10,0;-285,0;241,0;421,0;239,0;606,0;16589,0;16333,0;16899,0
04-01-2021_12:46:05;-17,0;-22,0;-14,0;199,0;187,0;215,0;208,0;-151,0;565,0;335,0;86,0;564,0;16610,0;16137,0;17166,0;-16,0;-300,0;227,0;422,0;273,0;575,0;16591,0;16302,0;16853,0
04-01-2021_12:46:10;-18,0;-22,0;-14,0;197,0;187,0;211,0;212,0;-180,0;538,0;334,0;78,0;555,0;16621,0;16210,0;17074,0;-14,0;-261,0;233,0;420,0;284,0;566,0;16590,0;16317,0;16886,0
04-01-2021_12:46:15;-17,0;-22,0;-14,0;196,0;183,0;212,0;209,0;-138,0;563,0;337,0;71,0;570,0;16616,0;16231,0;17175,0;-11,0;-274,0;248,0;420,0;271,0;589,0;16594,0;16339,0;16891,0
04-01-2021_12:46:20;-18,0;-23,0;-14,0;193,0;181,0;206,0;211,0;-163,0;550,0;336,0;114,0;600,0;16621,0;16262,0;17025,0;-9,0;-260,0;235,0;422,0;227,0;569,0;16593,0;16324,0;16893,0
04-01-2021_12:46:25;-18,0;-24,0;-12,0;191,0;178,0;205,0;212,0;-158,0;566,0;337,0;90,0;570,0;16617,0;16225,0;17093,0;-10,0;-292,0;260,0;420,0;282,0;574,0;16591,0;16357,0;16864,0
04-01-2021_12:46:30;-18,0;-23,0;-14,0;190,0;176,0;201,0;209,0;-183,0;557,0;336,0;100,0;578,0;16620,0;16219,0;17043,0;-12,0;-294,0;220,0;421,0;271,0;615,0;16590,0;16306,0;16896,0
04-01-2021_12:46:35;-18,0;-22,0;-15,0;188,0;176,0;204,0;214,0;-113,0;558,0;337,0;88,0;548,0;16620,0;16131,0;17046,0;-11,0;-297,0;223,0;421,0;276,0;555,0;16587,0;16304,0;16921,0
04-01-2021_12:46:40;-18,0;-24,0;-15,0;186,0;173,0;200,0;211,0;-172,0;536,0;339,0;93,0;606,0;16619,0;16177,0;17098,0;-12,0;-260,0;247,0;421,0;234,0;591,0;16588,0;16296,0;16946,0
04-01-2021_12:46:45;-18,0;-24,0;-15,0;185,0;168,0;200,0;214,0;-116,0;589,0;336,0;106,0;560,0;16620,0;16186,0;17106,0;-10,0;-313,0;230,0;421,0;263,0;559,0;16590,0;16310,0;16880,0
04-01-2021_12:46:50;-19,0;-23,0;-14,0;182,0;171,0;198,0;216,0;-158,0;557,0;337,0;99,0;561,0;16614,0;16151,0;17131,0;-13,0;-261,0;240,0;421,0;291,0;561,0;16587,0;16304,0;16858,0
04-01-2021_12:46:55;-19,0;-25,0;-15,0;181,0;164,0;196,0;218,0;-114,0;563,0;338,0;75,0;569,0;16621,0;16257,0;17032,0;-14,0;-263,0;261,0;421,0;251,0;556,0;16591,0;16355,0;16896,0
04-01-2021_12:47:00;-19,0;-24,0;-15,0;179,0;165,0;192,0;216,0;-138,0;604,0;339,0;84,0;558,0;16623,0;16180,0;17086,0;-13,0;-278,0;252,0;422,0;267,0;553,0;16592,0;16339,0;16871,0
04-01-2021_12:47:05;-19,0;-25,0;-16,0;178,0;164,0;191,0;216,0;-140,0;561,0;338,0;82,0;532,0;16620,0;16165,0;17092,0;-12,0;-272,0;223,0;421,0;258,0;555,0;16589,0;16308,0;16892,0
04-01-2021_12:47:10;-19,0;-24,0;-15,0;176,0;166,0;187,0;215,0;-118,0;584,0;342,0;106,0;559,0;16620,0;16205,0;17090,0;-9,0;-328,0;248,0;423,0;274,0;564,0;16585,0;16296,0;16904,0
04-01-2021_12:47:15;-19,0;-23,0;-15,0;174,0;160,0;192,0;217,0;-182,0;557,0;337,0;121,0;582,0;16615,0;16166,0;17068,0;-8,0;-283,0;226,0;422,0;265,0;585,0;16589,0;16318,0;16860,0
04-01-2021_12:47:20;-19,0;-25,0;-15,0;173,0;160,0;189,0;219,0;-159,0;542,0;339,0;54,0;559,0;16620,0;16262,0;17152,0;-16,0;-296,0;262,0;425,0;284,0;572,0;16593,0;16327,0;16900,0
04-01-2021_12:47:25;-19,0;-25,0;-15,0;172,0;160,0;186,0;212,0;-167,0;536,0;338,0;65,0;556,0;16621,0;16171,0;17117,0;-10,0;-292,0;233,0;422,0;277,0;559,0;16593,0;16317,0;16938,0
04-01-2021_12:47:30;-19,0;-25,0;-16,0;171,0;155,0;184,0;212,0;-171,0;581,0;339,0;133,0;576,0;16623,0;16192,0;17049,0;-12,0;-304,0;231,0;423,0;277,0;557,0;16590,0;16320,0;16921,0
04-01-2021_12:47:35;-19,0;-25,0;-15,0;169,0;153,0;183,0;214,0;-157,0;544,0;336,0;119,0;580,0;16620,0;16202,0;17052,0;-12,0;-288,0;225,0;423,0;262,0;571,0;16590,0;16333,0;16893,0
04-01-2021_12:47:40;-19,0;-23,0;-14,0;168,0;153,0;182,0;222,0;-156,0;557,0;338,0;101,0;569,0;16620,0;16218,0;17112,0;-12,0;-253,0;238,0;422,0;277,0;579,0;16589,0;16297,0;16853,0
04-01-2021_12:47:45;-19,0;-23,0;-16,0;166,0;152,0;180,0;214,0;-178,0;549,0;337,0;56,0;599,0;16619,0;16182,0;17170,0;-9,0;-309,0;240,0;422,0;280,0;569,0;16589,0;16272,0;16944,0
04-01-2021_12:47:50;-19,0;-25,0;-15,0;165,0;151,0;180,0;212,0;-181,0;533,0;338,0;111,0;539,0;16619,0;16200,0;17046,0;-9,0;-303,0;224,0;421,0;272,0;562,0;16590,0;16356,0;16932,0
04-01-2021_12:47:55;-20,0;-26,0;-16,0;164,0;150,0;180,0;217,0;-124,0;558,0;336,0;84,0;587,0;16616,0;16188,0;17073,0;-9,0;-275,0;245,0;420,0;275,0;567,0;16588,0;16308,0;16879,0
04-01-2021_12:48:00;-20,0;-25,0;-15,0;166,0;150,0;202,0;215,0;-169,0;552,0;336,0;105,0;552,0;16619,0;16143,0;17083,0;-5,0;-270,0;253,0;420,0;282,0;563,0;16587,0;16324,0;16908,0
